"Bus","Direction","coord_x","coord_y","Arret","Code"
"49","Bockstael","0.0","0.0","Leopold I","2574"
"49","Bockstael","50.874710","4.333290","Woeste","2575"
"49","Bockstael","0.0","0.0","Loyaute","2576"
"49","Bockstael","0.0","0.0","Breesch","9027"
"49","Bockstael","0.0","0.0","Bockstael","2202"
"49","Gare du Midi","0.0","0.0","Bockstael","2862"
"49","Gare du Midi","0.0","0.0","Breesch","2502"
"49","Gare du Midi","0.0","0.0","Loyaute","2503"
"49","Gare du Midi","50.874395","4.332338","Woeste","2504"
"49","Gare du Midi","0.0","0.0","Leopold I","2505"
"49","Gare du Midi","0.0","0.0","Miroir","2506"
"49","Gare du Midi","50.869431","4.321781","Simpson","2507"
"49","Gare du Midi","50.866902","4.320028","Riethuisen","2508"
"49","Gare du Midi","50.864744","4.318411","Bossaert-Basilique","2509"
"49","Gare du Midi","0.0","0.0","Bastogne","2510"
"49","Gare du Midi","50.858628","4.311245","Cimetiere Molenbeek","2511"
"49","Gare du Midi","50.856955","4.308918","Leroy","2512"
"49","Gare du Midi","50.854999","4.306058","Candries","2513"
"49","Gare du Midi","50.851754","4.300460","Machtens","2514"
"49","Gare du Midi","50.846278","4.298367","Prince de Liege","2522"
"49","Gare du Midi","0.0","0.0","Peterbos","2536"
"49","Gare du Midi","50.843463","4.300495","Paulsen","1207"
"49","Gare du Midi","50.841453","4.303494","Jacob Smits","2532"
"49","Gare du Midi","0.0","0.0","Beaute","2533"
"49","Gare du Midi","0.0","0.0","Broeren","2534"
"49","Gare du Midi","0.0","0.0","Resistance","3709"
"49","Gare du Midi","0.0","0.0","Saint-Guidon","2535"
"49","Gare du Midi","0.0","0.0","Meir","2223"
"49","Gare du Midi","0.0","0.0","Veeweyde","2517"
"49","Gare du Midi","50.828805","4.303346","Aristide Briand","2225"
"49","Gare du Midi","50.826586","4.304877","Van Kalken","2226"
"49","Gare du Midi","0.0","0.0","Digue du Canal","2521"
"49","Gare du Midi","50.823274","4.316581","Ile Sainte-Helene","2523"
"49","Gare du Midi","50.822309","4.322634","Charroi","2524"
"49","Gare du Midi","50.824878","4.326330","Wiels","5159"
"49","Gare du Midi","50.865284","4.377560","Orban","1243"
"49","Gare du Midi","0.0","0.0","Fierlant","2526"
"49","Gare du Midi","0.0","0.0","Avenue du Roi","2540"
"49","Gare du Midi","50.834213","4.336102","Suede","2671"
"49","Gare du Midi","0.0","0.0","Gare du Midi","2500"
"50","Lot B","0.0","0.0","Gare du Midi","2538"
"50","Lot B","50.834096","4.335818","Suede","2539"
"50","Lot B","50.831389","4.332229","Avenue du Roi","2544"
"50","Lot B","50.827133","4.327205","Orban","2553"
"50","Lot B","50.824159","4.325394","Wiels","2546"
"50","Lot B","50.821668","4.321970","Charroi","2555"
"50","Lot B","0.0","0.0","Anciens Etangs","5912"
"50","Lot B","50.812101","4.318878","Forest Centre","5915"
"50","Lot B","0.0","0.0","Saint-Denis","5719"
"50","Lot B","0.0","0.0","Max Waller","5720"
"50","Lot B","0.0","0.0","Bempt","2608"
"50","Lot B","0.0","0.0","Neerstalle","5721"
"50","Lot B","50.796599","4.309433","Rue Longue","2609"
"50","Lot B","50.794791","4.306641","Gilson","2611"
"50","Lot B","50.789937","4.298511","Kerk Ruisbroek","9651"
"50","Lot B","50.786863","4.296658","Ruisbroek Centrum","9652"
"50","Lot B","50.784025","4.292617","Sportcentrum Ruisbroek","9660"
"50","Lot B","50.781484","4.289118","Kapel Ruisbroek","9654"
"50","Lot B","50.779679","4.286436","Voetbalclub","9655"
"50","Lot B","0.0","0.0","Beka","9656"
"50","Lot B","50.770704","4.278427","Waterbury","9657"
"50","Gare du Midi","50.765858","4.273673","Lot Station","9658"
"50","Gare du Midi","50.767033","4.275008","Station Lot","9659"
"50","Gare du Midi","50.771319","4.279084","Waterbury","9677"
"50","Gare du Midi","0.0","0.0","Beka","9678"
"50","Gare du Midi","50.779512","4.286327","Voetbalclub","9679"
"50","Gare du Midi","50.781303","4.288971","Kapel Ruisbroek","9680"
"50","Gare du Midi","50.784229","4.293069","Sportcentrum Ruisbroek","9685"
"50","Gare du Midi","50.786366","4.296070","Ruisbroek Centrum","9682"
"50","Gare du Midi","50.790324","4.299536","Kerk Ruisbroek","9683"
"50","Gare du Midi","50.794746","4.306627","Gilson","2659"
"50","Gare du Midi","50.796824","4.309901","Rue Longue","2661"
"50","Gare du Midi","0.0","0.0","Uccle Sport","2662"
"50","Gare du Midi","0.0","0.0","Neerstalle","2663"
"50","Gare du Midi","0.0","0.0","Bempt","2669"
"50","Gare du Midi","0.0","0.0","Max Waller","2665"
"50","Gare du Midi","0.0","0.0","Saint-Denis","5152"
"50","Gare du Midi","0.0","0.0","Forest Centre","5161"
"50","Gare du Midi","0.0","0.0","Anciens Etangs","5951"
"50","Gare du Midi","50.822309","4.322634","Charroi","2524"
"50","Gare du Midi","50.824878","4.326330","Wiels","5159"
"50","Gare du Midi","50.865284","4.377560","Orban","1243"
"50","Gare du Midi","0.0","0.0","Fierlant","2526"
"50","Gare du Midi","0.0","0.0","Avenue du Roi","2540"
"50","Gare du Midi","50.834213","4.336102","Suede","2671"
"50","Gare du Midi","0.0","0.0","Gare du Midi","2500"
"53","UZ Brussel","0.0","0.0","Hopital Militaire","2829"
"53","UZ Brussel","0.0","0.0","Hopital Militaire","2352"
"53","UZ Brussel","0.0","0.0","Ferme nos Pilifs","2823"
"53","UZ Brussel","50.899542","4.385206","Val Maria","2822"
"53","UZ Brussel","0.0","0.0","Peter Benoit","2362"
"53","UZ Brussel","0.0","0.0","Zavelput","2363"
"53","UZ Brussel","50.894800","4.380687","Kruipweg","2852"
"53","UZ Brussel","50.896595","4.376599","Beyseghem","2853"
"53","UZ Brussel","50.896271","4.371994","Versailles","2854"
"53","UZ Brussel","50.895813","4.363934","Long Bonnier","2855"
"53","UZ Brussel","0.0","0.0","Pagodes","2856"
"53","UZ Brussel","0.0","0.0","De Wand","2857"
"53","UZ Brussel","50.888680","4.356059","Serres Royales","2875"
"53","UZ Brussel","0.0","0.0","Ecole des Cadets","2858"
"53","UZ Brussel","50.881564","4.354244","Artistes","2860"
"53","UZ Brussel","50.881239","4.348305","Karel Bogaerd","2545"
"53","UZ Brussel","0.0","0.0","Gare Bockstael","4233"
"53","UZ Brussel","0.0","0.0","Bockstael","2501"
"53","UZ Brussel","0.0","0.0","Bockstael","2862"
"53","UZ Brussel","0.0","0.0","Breesch","2577"
"53","UZ Brussel","50.878802","4.342708","Jacobs Fontaine","2863"
"53","UZ Brussel","50.883144","4.341753","Prince Leopold","6173"
"53","UZ Brussel","0.0","0.0","Duysburgh","2865"
"53","UZ Brussel","0.0","0.0","Guillaume de Greef","2859"
"53","UZ Brussel","0.0","0.0","Cimetiere de Jette","2877"
"53","UZ Brussel","0.0","0.0","Jette Gare","2804"
"53","UZ Brussel","50.882386","4.331153","Lorge","2871"
"53","UZ Brussel","50.885793","4.332671","Hopital Brugmann","2867"
"53","UZ Brussel","0.0","0.0","Crocq","2872"
"53","UZ Brussel","50.889929","4.381395","Bonaventure","1068"
"53","UZ Brussel","50.889837","4.380858","Soetens","1069"
"53","UZ Brussel","0.0","0.0","Schuermans","1070"
"53","UZ Brussel","0.0","0.0","Liebrecht","1026"
"53","UZ Brussel","0.0","0.0","Demunter","1080"
"53","UZ Brussel","0.0","0.0","Arbre Ballon-Heymbosch","4224"
"53","UZ Brussel","0.0","0.0","Pompiers-UZ Brussel","1075"
"53","UZ Brussel","0.0","0.0","Laerbeek-UZ Brussel","4225"
"53","UZ Brussel","50.813199","4.324849","UZ Brussel","1074"
"53","Hopital Militaire","50.844568","4.356926","UZ brussel","1001"
"53","Hopital Militaire","0.0","0.0","Laerbeek-UZ Brussel","4070"
"53","Hopital Militaire","50.844659","4.359615","Pompiers-UZ Brussel","1003"
"53","Hopital Militaire","0.0","0.0","Arbre Ballon-Heymbosch","4226"
"53","Hopital Militaire","0.0","0.0","Demunter","1081"
"53","Hopital Militaire","0.0","0.0","Liebrecht","1004"
"53","Hopital Militaire","50.846832","4.356626","Schuermans","1005"
"53","Hopital Militaire","50.866609","4.375391","Dieleghem","1006"
"53","Hopital Militaire","50.866411","4.375226","Bonaventure","1007"
"53","Hopital Militaire","50.884911","4.329588","Crocq","2801"
"53","Hopital Militaire","0.0","0.0","Hopital Brugmann","2802"
"53","Hopital Militaire","50.882851","4.330870","Lorge","2803"
"53","Hopital Militaire","0.0","0.0","Jette Gare","6800"
"53","Hopital Militaire","0.0","0.0","Cimetiere de Jette","2805"
"53","Hopital Militaire","0.0","0.0","Guillaume de Greef","5081"
"53","Hopital Militaire","50.882580","4.341402","Prince Leopold","2807"
"53","Hopital Militaire","50.878667","4.342494","Jacobs Fontaine","2808"
"53","Hopital Militaire","0.0","0.0","Breesch","9027"
"53","Hopital Militaire","0.0","0.0","Bockstael","2202"
"53","Hopital Militaire","0.0","0.0","Gare Bockstael","2825"
"53","Hopital Militaire","50.881167","4.348134","Karel Bogaerd","2809"
"53","Hopital Militaire","50.881483","4.354458","Artistes","2810"
"53","Hopital Militaire","0.0","0.0","Ecole des Cadets","2812"
"53","Hopital Militaire","50.889193","4.357137","Serres Royales","2824"
"53","Hopital Militaire","0.0","0.0","De Wand","2813"
"53","Hopital Militaire","50.895835","4.362800","Pagodes","2814"
"53","Hopital Militaire","0.0","0.0","Long Bonnier","2815"
"53","Hopital Militaire","50.896235","4.372264","Versailles","2816"
"53","Hopital Militaire","50.896604","4.377040","Beyseghem","2817"
"53","Hopital Militaire","50.894518","4.380869","Kruipweg","2819"
"53","Hopital Militaire","0.0","0.0","Zavelput","2312"
"53","Hopital Militaire","0.0","0.0","Peter Benoit","2313"
"53","Hopital Militaire","0.0","0.0","Val Maria","2826"
"53","Hopital Militaire","0.0","0.0","Wimpelberg","2328"
"53","Hopital Militaire","50.903020","4.386491","Ferme nos Pilifs","2827"
"53","Hopital Militaire","0.0","0.0","Hopital Militaire","2829"
"54","Forest Centre","0.0","0.0","Luxembourg","1162"
"54","Forest Centre","50.839925","4.369258","Science","1776"
"54","Forest Centre","0.0","0.0","Trone","1163"
"54","Forest Centre","0.0","0.0","Porte de Namur","3504"
"54","Forest Centre","0.0","0.0","Matonge","3518"
"54","Forest Centre","50.835086","4.363978","Quartier St-Boniface","3506"
"54","Forest Centre","50.833057","4.366481","Fernand Cocq","2928"
"54","Forest Centre","50.829776","4.364338","Vanne","2929"
"54","Forest Centre","0.0","0.0","Bailli","2949"
"54","Forest Centre","0.0","0.0","Trinite","2931"
"54","Forest Centre","0.0","0.0","Ma Campagne","2932"
"54","Forest Centre","50.822511","4.346584","Prison","2950"
"54","Forest Centre","0.0","0.0","Albert","2934"
"54","Forest Centre","50.819540","4.336742","Jupiter","2935"
"54","Forest Centre","50.816169","4.333783","Tournoi","2936"
"54","Forest Centre","0.0","0.0","Duden","2411"
"54","Forest Centre","0.0","0.0","Mystere","2937"
"54","Forest Centre","0.0","0.0","Forest National","2938"
"54","Forest Centre","0.0","0.0","Gare Forest-Est","2939"
"54","Forest Centre","0.0","0.0","Saint-Denis","5152"
"54","Forest Centre","0.0","0.0","Forest Centre","5161"
"54","Luxembourg","0.0","0.0","Anciens Etangs","5162"
"54","Luxembourg","50.812101","4.318878","Forest Centre","5915"
"54","Luxembourg","0.0","0.0","Saint-Denis","5719"
"54","Luxembourg","0.0","0.0","Gare Forest-Est","2952"
"54","Luxembourg","50.810469","4.326216","Forest National","2953"
"54","Luxembourg","0.0","0.0","Mystere","2954"
"54","Luxembourg","50.814768","4.332896","Duden","2456"
"54","Luxembourg","50.816360","4.333877","Tournoi","2955"
"54","Luxembourg","50.819611","4.336954","Jupiter","2951"
"54","Luxembourg","0.0","0.0","Albert","2957"
"54","Luxembourg","50.822673","4.347875","Prison","2965"
"54","Luxembourg","50.823006","4.353084","Ma Campagne","2959"
"54","Luxembourg","0.0","0.0","Trinite","2960"
"54","Luxembourg","50.827376","4.363997","Bailli","2966"
"54","Luxembourg","50.829891","4.364010","Vanne","2962"
"54","Luxembourg","50.833219","4.366552","Fernand Cocq","2963"
"54","Luxembourg","0.0","0.0","Quartier St-Boniface","2964"
"54","Luxembourg","0.0","0.0","Matonge","2967"
"54","Luxembourg","50.838883","4.363086","Porte de Namur","4952"
"54","Luxembourg","0.0","0.0","Trone","1130"
"54","Luxembourg","50.839842","4.369371","Science","1729"
"54","Luxembourg","50.838936","4.372733","Luxembourg","1233"
"57","Gare du Nord","0.0","0.0","Hopital Militaire","3001"
"57","Gare du Nord","0.0","0.0","Hopital Militaire","2352"
"57","Gare du Nord","0.0","0.0","Crs","2353"
"57","Gare du Nord","0.0","0.0","Dghr Domaine Militaire","3002"
"57","Gare du Nord","0.0","0.0","Antoon van Oss","2358"
"57","Gare du Nord","0.0","0.0","Trassersweg","2359"
"57","Gare du Nord","0.0","0.0","Chemin Vert","2360"
"57","Gare du Nord","0.0","0.0","Marly","3003"
"57","Gare du Nord","0.0","0.0","Pavillons Meudon","3013"
"57","Gare du Nord","50.892136","4.395871","Trois Pertuis","3005"
"57","Gare du Nord","50.890435","4.390484","Rive Gauche","3014"
"57","Gare du Nord","50.887790","4.384372","Biebuyck","3007"
"57","Gare du Nord","50.885567","4.379059","Avant-Port","3008"
"57","Gare du Nord","0.0","0.0","Van Praet","2376"
"57","Gare du Nord","0.0","0.0","Outre-Ponts","2368"
"57","Gare du Nord","0.0","0.0","Claessens","2325"
"57","Gare du Nord","50.868610","4.353112","Entrepot","2370"
"57","Gare du Nord","0.0","0.0","Steamers","2371"
"57","Gare du Nord","50.867597","4.336128","Armateurs","1021"
"57","Gare du Nord","0.0","0.0","Willebroek","1016"
"57","Gare du Nord","0.0","0.0","Wtc","1022"
"57","Gare du Nord","0.0","0.0","Gare du Nord","1023"
"57","Hopital Militaire","0.0","0.0","Gare du Nord","1029"
"57","Hopital Militaire","0.0","0.0","WTC","1052"
"57","Hopital Militaire","0.0","0.0","Willebroek","1051"
"57","Hopital Militaire","50.899278","4.399029","Armateurs","1054"
"57","Hopital Militaire","0.0","0.0","Steamers","2304"
"57","Hopital Militaire","50.868341","4.353197","Entrepot","2305"
"57","Hopital Militaire","0.0","0.0","Claessens","2326"
"57","Hopital Militaire","0.0","0.0","Outre-Ponts","2307"
"57","Hopital Militaire","0.0","0.0","Van Praet","2308"
"57","Hopital Militaire","0.0","0.0","Avant-Port","3058"
"57","Hopital Militaire","50.887865","4.384613","Biebuyck","3059"
"57","Hopital Militaire","50.890381","4.391322","Rive Gauche","2327"
"57","Hopital Militaire","50.892025","4.395829","Trois Pertuis","3061"
"57","Hopital Militaire","0.0","0.0","Pavillons Meudon","3065"
"57","Hopital Militaire","50.898460","4.401490","Marly","3063"
"57","Hopital Militaire","0.0","0.0","Chemin Vert","2315"
"57","Hopital Militaire","0.0","0.0","Trassersweg","2316"
"57","Hopital Militaire","0.0","0.0","Antoon van Oss","2317"
"57","Hopital Militaire","0.0","0.0","Dghr Domaine Militaire","3064"
"57","Hopital Militaire","0.0","0.0","CRS","2321"
"57","Hopital Militaire","0.0","0.0","Hopital Militaire","3001"
"58","Yser","50.923537","4.430963","Vilvorde Station","9751"
"58","Yser","50.921767","4.428813","Blokken","9753"
"58","Yser","0.0","0.0","Drie Fonteinen","9754"
"58","Yser","50.912118","4.418122","Bicoque","9755"
"58","Yser","50.907677","4.414105","Diegemstraat","9756"
"58","Yser","50.903895","4.412156","Aquiris","5905"
"58","Yser","50.901712","4.408686","Rive Droite","5906"
"58","Yser","0.0","0.0","Moulin Marly","5909"
"58","Yser","50.889409","4.397078","Chemin de Fer","5910"
"58","Yser","50.885481","4.390023","Monnoyer","5913"
"58","Yser","0.0","0.0","Pont Albert","5911"
"58","Yser","50.879766","4.383871","Zenobe Gramme","3105"
"58","Yser","50.877429","4.379182","Schaerbeek Gare","3106"
"58","Yser","0.0","0.0","Princesse Elisabeth","5302"
"58","Yser","0.0","0.0","Verboekhoven","5710"
"58","Yser","50.869914","4.371608","Pavillon","5741"
"58","Yser","0.0","0.0","Stephenson","5742"
"58","Yser","50.868871","4.362104","Masui","6123"
"58","Yser","0.0","0.0","Destouvelles","2203"
"58","Yser","50.864233","4.357417","Glibert","2207"
"58","Yser","50.861751","4.356097","Wtc","9025"
"58","Yser","0.0","0.0","Gare du Nord","1023"
"58","Yser","0.0","0.0","Rogier","1034"
"58","Vilvoorde","0.0","0.0","Yser","1033"
"58","Vilvoorde","50.859189","4.354777","Nicolay","2269"
"58","Vilvoorde","0.0","0.0","Gare du Nord","1029"
"58","Vilvoorde","50.861783","4.356277","Wtc","9026"
"58","Vilvoorde","50.864161","4.357517","Glibert","2271"
"58","Vilvoorde","0.0","0.0","Destouvelles","2204"
"58","Vilvoorde","50.869410","4.363255","Masui","2237"
"58","Vilvoorde","50.869537","4.367204","Stephenson","2238"
"58","Vilvoorde","50.869824","4.371196","Pavillon","2239"
"58","Vilvoorde","50.871074","4.376438","Verboekhoven","2898"
"58","Vilvoorde","0.0","0.0","Princesse Elisabeth","3169"
"58","Vilvoorde","0.0","0.0","Schaerbeek Gare","3170"
"58","Vilvoorde","50.879820","4.384156","Zenobe Gramme","3171"
"58","Vilvoorde","0.0","0.0","Pont Albert","5958"
"58","Vilvoorde","50.885437","4.390410","Monnoyer","5965"
"58","Vilvoorde","50.888744","4.396438","Chemin de Fer","5959"
"58","Vilvoorde","0.0","0.0","Moulin Marly","5960"
"58","Vilvoorde","50.901505","4.408885","Rive Droite","5967"
"58","Vilvoorde","50.903499","4.412256","Aquiris","5968"
"58","Vilvoorde","50.907073","4.414178","Diegemstraat","9776"
"58","Vilvoorde","50.912115","4.418529","Bicoque","9777"
"58","Vilvoorde","50.915595","4.421979","Drie Fonteinen","9778"
"58","Vilvoorde","0.0","0.0","Blokken","9779"
"58","Vilvoorde","0.0","0.0","Heldenplein","9780"
"59","Bordet Station","50.825056","4.380146","Hopital Etterbeek-Ixelles","3125"
"59","Bordet Station","50.827948","4.376480","Levure","3152"
"59","Bordet Station","0.0","0.0","Flagey","3154"
"59","Bordet Station","50.829386","4.376211","Wery","3155"
"59","Bordet Station","50.833087","4.378271","Natation","3156"
"59","Bordet Station","0.0","0.0","Senghor","3918"
"59","Bordet Station","50.839700","4.380593","Parc Leopold","3159"
"59","Bordet Station","0.0","0.0","Maelbeek","2969"
"59","Bordet Station","0.0","0.0","Livingstone","2970"
"59","Bordet Station","0.0","0.0","Gutenberg","3161"
"59","Bordet Station","50.850263","4.374759","Saint-Josse","1582"
"59","Bordet Station","50.853203","4.373496","Houwaert","3162"
"59","Bordet Station","50.856933","4.375584","Geefs","3163"
"59","Bordet Station","50.859855","4.377757","Coteaux","3164"
"59","Bordet Station","50.863361","4.377360","Herman","3165"
"59","Bordet Station","0.0","0.0","Ernest Laude","3166"
"59","Bordet Station","50.868215","4.377077","Eenens","3167"
"59","Bordet Station","50.870876","4.376126","Verboekhoven","3168"
"59","Bordet Station","0.0","0.0","Princesse Elisabeth","3169"
"59","Bordet Station","0.0","0.0","Schaerbeek Gare","3170"
"59","Bordet Station","50.879820","4.384156","Zenobe Gramme","3171"
"59","Bordet Station","50.878246","4.389711","Chaumontel","3172"
"59","Bordet Station","50.879288","4.393676","Carli","3173"
"59","Bordet Station","50.879565","4.397072","Picardie","3174"
"59","Bordet Station","0.0","0.0","Saint-Vincent","3175"
"59","Bordet Station","50.882205","4.407163","Vandenhoven","3176"
"59","Bordet Station","0.0","0.0","Bordet Station","3178"
"59","Bordet Station","0.0","0.0","Haren-Atelier","3179"
"59","Etterbeek-Elsene","0.0","0.0","Haren-STIB","3130"
"59","Etterbeek-Elsene","0.0","0.0","Haren-Atelier","3129"
"59","Etterbeek-Elsene","0.0","0.0","Haren-Ecolage","3128"
"59","Etterbeek-Elsene","0.0","0.0","Bordet Station","3127"
"59","Etterbeek-Elsene","0.0","0.0","Vandenhoven","3126"
"59","Etterbeek-Elsene","50.880625","4.401861","Saint-Vincent","3101"
"59","Etterbeek-Elsene","50.879537","4.396015","Picardie","3102"
"59","Etterbeek-Elsene","50.879360","4.393349","Carli","3103"
"59","Etterbeek-Elsene","50.878452","4.389995","Chaumontel","3104"
"59","Etterbeek-Elsene","50.879766","4.383871","Zenobe Gramme","3105"
"59","Etterbeek-Elsene","50.877429","4.379182","Schaerbeek Gare","3106"
"59","Etterbeek-Elsene","0.0","0.0","Princesse Elisabeth","5302"
"59","Etterbeek-Elsene","0.0","0.0","Verboekhoven","5710"
"59","Etterbeek-Elsene","50.867837","4.377148","Eenens","3109"
"59","Etterbeek-Elsene","0.0","0.0","Ernest Laude","3110"
"59","Etterbeek-Elsene","50.863073","4.377446","Herman","3111"
"59","Etterbeek-Elsene","50.859172","4.377161","Coteaux","3112"
"59","Etterbeek-Elsene","50.857194","4.375683","Geefs","3113"
"59","Etterbeek-Elsene","50.853828","4.373548","Bossuet","3114"
"59","Etterbeek-Elsene","50.851243","4.376463","Braemt","3118"
"59","Etterbeek-Elsene","50.849049","4.377769","Gutenberg","3100"
"59","Etterbeek-Elsene","0.0","0.0","Livingstone","2922"
"59","Etterbeek-Elsene","0.0","0.0","Maelbeek","2923"
"59","Etterbeek-Elsene","50.839547","4.380607","Parc Leopold","3117"
"59","Etterbeek-Elsene","0.0","0.0","Senghor","3917"
"59","Etterbeek-Elsene","50.833173","4.378264","Natation","3120"
"59","Etterbeek-Elsene","0.0","0.0","Wery","3121"
"59","Etterbeek-Elsene","50.828040","4.371704","Flagey","3122"
"59","Etterbeek-Elsene","0.0","0.0","Levure","3124"
"60","Uccle Calevoet","50.847682","4.383747","Ambiorix","2920"
"60","Uccle Calevoet","0.0","0.0","Palmerston","2921"
"60","Uccle Calevoet","50.846234","4.383470","Ambiorix","1273"
"60","Uccle Calevoet","0.0","0.0","Schuman","1270"
"60","Uccle Calevoet","0.0","0.0","Froissart","1271"
"60","Uccle Calevoet","0.0","0.0","Jourdan","1272"
"60","Uccle Calevoet","0.0","0.0","Senghor","3917"
"60","Uccle Calevoet","50.833173","4.378264","Natation","3120"
"60","Uccle Calevoet","0.0","0.0","Wery","3121"
"60","Uccle Calevoet","50.828040","4.371704","Flagey","3122"
"60","Uccle Calevoet","50.825678","4.369486","Biarritz","1903"
"60","Uccle Calevoet","50.823557","4.367669","Vleurgat","1912"
"60","Uccle Calevoet","50.821867","4.363587","Washington","4705"
"60","Uccle Calevoet","0.0","0.0","Tenbosch","6407"
"60","Uccle Calevoet","0.0","0.0","Georges Brugmann","2121"
"60","Uccle Calevoet","0.0","0.0","Clinique Edith Cavell","2128"
"60","Uccle Calevoet","50.811716","4.357429","Cavell","2123"
"60","Uccle Calevoet","50.819959","4.359159","Churchill","6408"
